CrewID,FlightNumber,DutyStartTime,DutyEndTime,DutyType,Status
161,2174,2024-06-01 03:11:00,2024-06-01 12:32:00,Rest,Assigned
480,2175,2024-07-08 06:14:00,2024-07-08 15:59:00,Rest,Assigned
28,2175,2024-07-08 06:14:00,2024-07-08 15:59:00,Rest,Assigned
422,2175,2024-07-08 06:14:00,2024-07-08 15:59:00,Flight Duty,Assigned
628,2176,2024-12-23 20:21:00,2024-12-24 05:43:00,Standby Duty,Assigned
451,2176,2024-12-23 20:21:00,2024-12-24 05:43:00,Flight Duty,Assigned
826,2176,2024-12-23 20:21:00,2024-12-24 05:43:00,Flight Duty,Assigned
619,2176,2024-12-23 20:21:00,2024-12-24 05:43:00,Flight Duty,Assigned
703,2176,2024-12-23 20:21:00,2024-12-24 05:43:00,Standby Duty,Assigned
848,2176,2024-12-23 20:21:00,2024-12-24 05:43:00,Flight Duty,Assigned
119,2177,2024-02-29 14:33:00,2024-03-01 03:36:00,Flight Duty,Assigned
930,2177,2024-02-29 14:33:00,2024-03-01 03:36:00,Rest,Assigned
180,2178,2024-03-17 16:53:00,2024-03-18 03:58:00,Standby Duty,Assigned
670,2178,2024-03-17 16:53:00,2024-03-18 03:58:00,Rest,Assigned
267,2179,2024-12-03 17:08:00,2024-12-04 03:47:00,Rest,Assigned
780,2179,2024-12-03 17:08:00,2024-12-04 03:47:00,Rest,Assigned
663,2179,2024-12-03 17:08:00,2024-12-04 03:47:00,Standby Duty,Assigned
429,2179,2024-12-03 17:08:00,2024-12-04 03:47:00,Rest,Assigned
975,2180,2024-12-19 03:07:00,2024-12-19 14:38:00,Flight Duty,Assigned
98,2180,2024-12-19 03:07:00,2024-12-19 14:38:00,Standby Duty,Assigned
240,2180,2024-12-19 03:07:00,2024-12-19 14:38:00,Standby Duty,Assigned
464,2180,2024-12-19 03:07:00,2024-12-19 14:38:00,Standby Duty,Assigned
941,2181,2024-11-21 23:05:00,2024-11-22 10:37:00,Rest,Assigned
16,2181,2024-11-21 23:05:00,2024-11-22 10:37:00,Rest,Assigned
157,2181,2024-11-21 23:05:00,2024-11-22 10:37:00,Flight Duty,Assigned
917,2181,2024-11-21 23:05:00,2024-11-22 10:37:00,Flight Duty,Assigned
884,2181,2024-11-21 23:05:00,2024-11-22 10:37:00,Flight Duty,Assigned
342,2181,2024-11-21 23:05:00,2024-11-22 10:37:00,Standby Duty,Assigned
787,2182,2024-07-07 18:57:00,2024-07-08 01:43:00,Rest,Assigned
455,2182,2024-07-07 18:57:00,2024-07-08 01:43:00,Standby Duty,Assigned
661,2182,2024-07-07 18:57:00,2024-07-08 01:43:00,Standby Duty,Assigned
654,2182,2024-07-07 18:57:00,2024-07-08 01:43:00,Rest,Assigned
520,2182,2024-07-07 18:57:00,2024-07-08 01:43:00,Flight Duty,Assigned
919,2183,2024-11-11 16:58:00,2024-11-12 00:39:00,Standby Duty,Assigned
942,2183,2024-11-11 16:58:00,2024-11-12 00:39:00,Rest,Assigned
108,2183,2024-11-11 16:58:00,2024-11-12 00:39:00,Rest,Assigned
946,2183,2024-11-11 16:58:00,2024-11-12 00:39:00,Flight Duty,Assigned
694,2183,2024-11-11 16:58:00,2024-11-12 00:39:00,Flight Duty,Assigned
104,2184,2024-11-14 03:59:00,2024-11-14 14:13:00,Flight Duty,Assigned
262,2184,2024-11-14 03:59:00,2024-11-14 14:13:00,Rest,Assigned
252,2184,2024-11-14 03:59:00,2024-11-14 14:13:00,Rest,Assigned
886,2184,2024-11-14 03:59:00,2024-11-14 14:13:00,Standby Duty,Assigned
978,2184,2024-11-14 03:59:00,2024-11-14 14:13:00,Standby Duty,Assigned
495,2185,2024-02-28 05:38:00,2024-02-28 15:17:00,Flight Duty,Assigned
146,2185,2024-02-28 05:38:00,2024-02-28 15:17:00,Rest,Assigned
835,2185,2024-02-28 05:38:00,2024-02-28 15:17:00,Standby Duty,Assigned
279,2185,2024-02-28 05:38:00,2024-02-28 15:17:00,Standby Duty,Assigned
820,2185,2024-02-28 05:38:00,2024-02-28 15:17:00,Standby Duty,Assigned
430,2185,2024-02-28 05:38:00,2024-02-28 15:17:00,Standby Duty,Assigned
747,2186,2024-09-02 14:35:00,2024-09-02 20:01:00,Standby Duty,Assigned
142,2186,2024-09-02 14:35:00,2024-09-02 20:01:00,Flight Duty,Assigned
501,2186,2024-09-02 14:35:00,2024-09-02 20:01:00,Standby Duty,Assigned
297,2186,2024-09-02 14:35:00,2024-09-02 20:01:00,Standby Duty,Assigned
901,2187,2024-05-14 04:16:00,2024-05-14 12:58:00,Rest,Assigned
249,2187,2024-05-14 04:16:00,2024-05-14 12:58:00,Rest,Assigned
246,2187,2024-05-14 04:16:00,2024-05-14 12:58:00,Standby Duty,Assigned
411,2188,2024-08-12 02:45:00,2024-08-12 11:45:00,Standby Duty,Assigned
648,2188,2024-08-12 02:45:00,2024-08-12 11:45:00,Flight Duty,Assigned
224,2188,2024-08-12 02:45:00,2024-08-12 11:45:00,Rest,Assigned
566,2189,2024-04-29 03:47:00,2024-04-29 09:39:00,Rest,Assigned
207,2189,2024-04-29 03:47:00,2024-04-29 09:39:00,Rest,Assigned
364,2189,2024-04-29 03:47:00,2024-04-29 09:39:00,Rest,Assigned
477,2189,2024-04-29 03:47:00,2024-04-29 09:39:00,Flight Duty,Assigned
843,2189,2024-04-29 03:47:00,2024-04-29 09:39:00,Rest,Assigned
753,2189,2024-04-29 03:47:00,2024-04-29 09:39:00,Standby Duty,Assigned
14,2190,2024-02-22 02:08:00,2024-02-22 09:36:00,Standby Duty,Assigned
828,2190,2024-02-22 02:08:00,2024-02-22 09:36:00,Flight Duty,Assigned
78,2190,2024-02-22 02:08:00,2024-02-22 09:36:00,Flight Duty,Assigned
834,2190,2024-02-22 02:08:00,2024-02-22 09:36:00,Rest,Assigned
439,2191,2024-12-24 07:15:00,2024-12-24 15:32:00,Flight Duty,Assigned
367,2191,2024-12-24 07:15:00,2024-12-24 15:32:00,Flight Duty,Assigned
924,2192,2024-03-15 09:10:00,2024-03-15 19:11:00,Rest,Assigned
374,2192,2024-03-15 09:10:00,2024-03-15 19:11:00,Standby Duty,Assigned
719,2192,2024-03-15 09:10:00,2024-03-15 19:11:00,Rest,Assigned
683,2192,2024-03-15 09:10:00,2024-03-15 19:11:00,Flight Duty,Assigned
550,2192,2024-03-15 09:10:00,2024-03-15 19:11:00,Standby Duty,Assigned
529,2192,2024-03-15 09:10:00,2024-03-15 19:11:00,Rest,Assigned
654,2193,2024-12-04 00:55:00,2024-12-04 14:43:00,Standby Duty,Assigned
951,2193,2024-12-04 00:55:00,2024-12-04 14:43:00,Rest,Assigned
471,2193,2024-12-04 00:55:00,2024-12-04 14:43:00,Rest,Assigned
76,2194,2024-01-10 22:41:00,2024-01-11 07:27:00,Standby Duty,Assigned
8,2194,2024-01-10 22:41:00,2024-01-11 07:27:00,Standby Duty,Assigned
151,2195,2024-12-17 15:32:00,2024-12-18 04:31:00,Standby Duty,Assigned
687,2195,2024-12-17 15:32:00,2024-12-18 04:31:00,Rest,Assigned
778,2195,2024-12-17 15:32:00,2024-12-18 04:31:00,Rest,Assigned
932,2195,2024-12-17 15:32:00,2024-12-18 04:31:00,Rest,Assigned
952,2195,2024-12-17 15:32:00,2024-12-18 04:31:00,Standby Duty,Assigned
350,2195,2024-12-17 15:32:00,2024-12-18 04:31:00,Rest,Assigned
250,2196,2024-06-15 13:50:00,2024-06-16 01:20:00,Flight Duty,Assigned
552,2196,2024-06-15 13:50:00,2024-06-16 01:20:00,Rest,Assigned
463,2196,2024-06-15 13:50:00,2024-06-16 01:20:00,Flight Duty,Assigned
217,2196,2024-06-15 13:50:00,2024-06-16 01:20:00,Flight Duty,Assigned
940,2197,2024-11-30 18:01:00,2024-12-01 02:15:00,Flight Duty,Assigned
408,2197,2024-11-30 18:01:00,2024-12-01 02:15:00,Rest,Assigned
401,2197,2024-11-30 18:01:00,2024-12-01 02:15:00,Flight Duty,Assigned
498,2197,2024-11-30 18:01:00,2024-12-01 02:15:00,Standby Duty,Assigned
794,2197,2024-11-30 18:01:00,2024-12-01 02:15:00,Flight Duty,Assigned
926,2197,2024-11-30 18:01:00,2024-12-01 02:15:00,Rest,Assigned
429,2198,2024-04-16 07:07:00,2024-04-16 20:30:00,Rest,Assigned
262,2198,2024-04-16 07:07:00,2024-04-16 20:30:00,Flight Duty,Assigned
724,2198,2024-04-16 07:07:00,2024-04-16 20:30:00,Flight Duty,Assigned
605,2199,2024-04-07 02:36:00,2024-04-07 13:58:00,Rest,Assigned
298,2199,2024-04-07 02:36:00,2024-04-07 13:58:00,Standby Duty,Assigned
802,2200,2024-08-30 20:58:00,2024-08-31 09:00:00,Rest,Assigned
152,2200,2024-08-30 20:58:00,2024-08-31 09:00:00,Standby Duty,Assigned
778,2200,2024-08-30 20:58:00,2024-08-31 09:00:00,Rest,Assigned
953,2200,2024-08-30 20:58:00,2024-08-31 09:00:00,Standby Duty,Assigned
16,2200,2024-08-30 20:58:00,2024-08-31 09:00:00,Flight Duty,Assigned
7,2201,2024-09-22 07:21:00,2024-09-22 18:54:00,Standby Duty,Assigned
446,2201,2024-09-22 07:21:00,2024-09-22 18:54:00,Rest,Assigned
537,2201,2024-09-22 07:21:00,2024-09-22 18:54:00,Flight Duty,Assigned
28,2201,2024-09-22 07:21:00,2024-09-22 18:54:00,Flight Duty,Assigned
664,2202,2024-10-03 07:05:00,2024-10-03 16:24:00,Rest,Assigned
29,2202,2024-10-03 07:05:00,2024-10-03 16:24:00,Rest,Assigned
966,2202,2024-10-03 07:05:00,2024-10-03 16:24:00,Standby Duty,Assigned
779,2202,2024-10-03 07:05:00,2024-10-03 16:24:00,Standby Duty,Assigned
882,2202,2024-10-03 07:05:00,2024-10-03 16:24:00,Rest,Assigned
212,2203,2024-12-26 01:33:00,2024-12-26 14:35:00,Standby Duty,Assigned
132,2203,2024-12-26 01:33:00,2024-12-26 14:35:00,Flight Duty,Assigned
40,2203,2024-12-26 01:33:00,2024-12-26 14:35:00,Rest,Assigned
530,2203,2024-12-26 01:33:00,2024-12-26 14:35:00,Rest,Assigned
952,2203,2024-12-26 01:33:00,2024-12-26 14:35:00,Standby Duty,Assigned
910,2203,2024-12-26 01:33:00,2024-12-26 14:35:00,Flight Duty,Assigned
848,2204,2024-07-11 00:01:00,2024-07-11 07:36:00,Standby Duty,Assigned
152,2204,2024-07-11 00:01:00,2024-07-11 07:36:00,Flight Duty,Assigned
272,2204,2024-07-11 00:01:00,2024-07-11 07:36:00,Standby Duty,Assigned
351,2204,2024-07-11 00:01:00,2024-07-11 07:36:00,Standby Duty,Assigned
418,2204,2024-07-11 00:01:00,2024-07-11 07:36:00,Flight Duty,Assigned
855,2204,2024-07-11 00:01:00,2024-07-11 07:36:00,Standby Duty,Assigned
109,2205,2024-07-06 05:30:00,2024-07-06 16:26:00,Flight Duty,Assigned
694,2205,2024-07-06 05:30:00,2024-07-06 16:26:00,Rest,Assigned
444,2206,2024-04-05 13:10:00,2024-04-05 20:38:00,Rest,Assigned
695,2206,2024-04-05 13:10:00,2024-04-05 20:38:00,Rest,Assigned
24,2207,2024-09-10 04:26:00,2024-09-10 13:13:00,Standby Duty,Assigned
858,2207,2024-09-10 04:26:00,2024-09-10 13:13:00,Flight Duty,Assigned
893,2208,2024-03-13 07:27:00,2024-03-13 19:52:00,Flight Duty,Assigned
938,2208,2024-03-13 07:27:00,2024-03-13 19:52:00,Standby Duty,Assigned
634,2208,2024-03-13 07:27:00,2024-03-13 19:52:00,Standby Duty,Assigned
667,2208,2024-03-13 07:27:00,2024-03-13 19:52:00,Flight Duty,Assigned
544,2209,2024-07-09 17:08:00,2024-07-10 02:10:00,Flight Duty,Assigned
862,2209,2024-07-09 17:08:00,2024-07-10 02:10:00,Flight Duty,Assigned
763,2210,2024-08-15 16:22:00,2024-08-16 02:13:00,Standby Duty,Assigned
449,2210,2024-08-15 16:22:00,2024-08-16 02:13:00,Rest,Assigned
692,2210,2024-08-15 16:22:00,2024-08-16 02:13:00,Flight Duty,Assigned
361,2211,2024-02-28 14:08:00,2024-02-29 02:44:00,Flight Duty,Assigned
124,2211,2024-02-28 14:08:00,2024-02-29 02:44:00,Flight Duty,Assigned
839,2211,2024-02-28 14:08:00,2024-02-29 02:44:00,Flight Duty,Assigned
850,2211,2024-02-28 14:08:00,2024-02-29 02:44:00,Rest,Assigned
294,2212,2024-04-14 11:44:00,2024-04-15 01:43:00,Standby Duty,Assigned
288,2212,2024-04-14 11:44:00,2024-04-15 01:43:00,Standby Duty,Assigned
258,2212,2024-04-14 11:44:00,2024-04-15 01:43:00,Standby Duty,Assigned
736,2212,2024-04-14 11:44:00,2024-04-15 01:43:00,Standby Duty,Assigned
141,2213,2024-10-28 04:18:00,2024-10-28 16:14:00,Flight Duty,Assigned
950,2213,2024-10-28 04:18:00,2024-10-28 16:14:00,Flight Duty,Assigned
829,2214,2024-02-10 16:14:00,2024-02-11 02:45:00,Flight Duty,Assigned
488,2214,2024-02-10 16:14:00,2024-02-11 02:45:00,Standby Duty,Assigned
552,2214,2024-02-10 16:14:00,2024-02-11 02:45:00,Standby Duty,Assigned
919,2214,2024-02-10 16:14:00,2024-02-11 02:45:00,Standby Duty,Assigned
102,2215,2024-05-01 15:28:00,2024-05-01 20:36:00,Rest,Assigned
241,2215,2024-05-01 15:28:00,2024-05-01 20:36:00,Rest,Assigned
70,2215,2024-05-01 15:28:00,2024-05-01 20:36:00,Rest,Assigned
573,2215,2024-05-01 15:28:00,2024-05-01 20:36:00,Rest,Assigned
684,2216,2024-04-13 04:04:00,2024-04-13 11:56:00,Standby Duty,Assigned
510,2216,2024-04-13 04:04:00,2024-04-13 11:56:00,Standby Duty,Assigned
314,2216,2024-04-13 04:04:00,2024-04-13 11:56:00,Standby Duty,Assigned
39,2216,2024-04-13 04:04:00,2024-04-13 11:56:00,Standby Duty,Assigned
128,2216,2024-04-13 04:04:00,2024-04-13 11:56:00,Rest,Assigned
606,2216,2024-04-13 04:04:00,2024-04-13 11:56:00,Standby Duty,Assigned
542,2217,2024-07-11 00:54:00,2024-07-11 05:53:00,Flight Duty,Assigned
989,2217,2024-07-11 00:54:00,2024-07-11 05:53:00,Flight Duty,Assigned
46,2217,2024-07-11 00:54:00,2024-07-11 05:53:00,Standby Duty,Assigned
949,2217,2024-07-11 00:54:00,2024-07-11 05:53:00,Rest,Assigned
328,2218,2024-10-23 14:43:00,2024-10-23 23:43:00,Standby Duty,Assigned
31,2218,2024-10-23 14:43:00,2024-10-23 23:43:00,Rest,Assigned
217,2218,2024-10-23 14:43:00,2024-10-23 23:43:00,Standby Duty,Assigned
296,2218,2024-10-23 14:43:00,2024-10-23 23:43:00,Flight Duty,Assigned
712,2219,2024-06-27 03:01:00,2024-06-27 15:19:00,Standby Duty,Assigned
124,2219,2024-06-27 03:01:00,2024-06-27 15:19:00,Standby Duty,Assigned
511,2219,2024-06-27 03:01:00,2024-06-27 15:19:00,Standby Duty,Assigned
697,2220,2024-07-08 06:30:00,2024-07-08 21:10:00,Flight Duty,Assigned
782,2220,2024-07-08 06:30:00,2024-07-08 21:10:00,Flight Duty,Assigned
810,2220,2024-07-08 06:30:00,2024-07-08 21:10:00,Flight Duty,Assigned
342,2220,2024-07-08 06:30:00,2024-07-08 21:10:00,Rest,Assigned
820,2221,2024-09-18 08:58:00,2024-09-18 20:58:00,Rest,Assigned
173,2221,2024-09-18 08:58:00,2024-09-18 20:58:00,Standby Duty,Assigned
288,2221,2024-09-18 08:58:00,2024-09-18 20:58:00,Rest,Assigned
700,2221,2024-09-18 08:58:00,2024-09-18 20:58:00,Rest,Assigned
300,2221,2024-09-18 08:58:00,2024-09-18 20:58:00,Rest,Assigned
120,2221,2024-09-18 08:58:00,2024-09-18 20:58:00,Rest,Assigned
689,2222,2024-11-08 02:10:00,2024-11-08 15:07:00,Rest,Assigned
907,2222,2024-11-08 02:10:00,2024-11-08 15:07:00,Rest,Assigned
816,2222,2024-11-08 02:10:00,2024-11-08 15:07:00,Rest,Assigned
588,2223,2024-10-27 21:29:00,2024-10-28 08:56:00,Rest,Assigned
862,2223,2024-10-27 21:29:00,2024-10-28 08:56:00,Rest,Assigned
243,2223,2024-10-27 21:29:00,2024-10-28 08:56:00,Standby Duty,Assigned
719,2223,2024-10-27 21:29:00,2024-10-28 08:56:00,Standby Duty,Assigned
771,2223,2024-10-27 21:29:00,2024-10-28 08:56:00,Standby Duty,Assigned
253,2223,2024-10-27 21:29:00,2024-10-28 08:56:00,Rest,Assigned
461,2224,2024-08-14 18:19:00,2024-08-15 11:05:00,Flight Duty,Assigned
464,2224,2024-08-14 18:19:00,2024-08-15 11:05:00,Rest,Assigned
966,2224,2024-08-14 18:19:00,2024-08-15 11:05:00,Standby Duty,Assigned
506,2224,2024-08-14 18:19:00,2024-08-15 11:05:00,Standby Duty,Assigned
367,2225,2024-11-01 07:33:00,2024-11-01 14:06:00,Rest,Assigned
113,2225,2024-11-01 07:33:00,2024-11-01 14:06:00,Rest,Assigned
825,2225,2024-11-01 07:33:00,2024-11-01 14:06:00,Standby Duty,Assigned
493,2225,2024-11-01 07:33:00,2024-11-01 14:06:00,Standby Duty,Assigned
942,2226,2024-12-02 11:21:00,2024-12-02 19:53:00,Standby Duty,Assigned
811,2226,2024-12-02 11:21:00,2024-12-02 19:53:00,Standby Duty,Assigned
49,2226,2024-12-02 11:21:00,2024-12-02 19:53:00,Standby Duty,Assigned
997,2227,2024-02-02 11:56:00,2024-02-03 03:45:00,Standby Duty,Assigned
346,2227,2024-02-02 11:56:00,2024-02-03 03:45:00,Rest,Assigned
870,2227,2024-02-02 11:56:00,2024-02-03 03:45:00,Flight Duty,Assigned
151,2227,2024-02-02 11:56:00,2024-02-03 03:45:00,Flight Duty,Assigned
413,2228,2024-03-16 09:14:00,2024-03-16 21:03:00,Flight Duty,Assigned
139,2228,2024-03-16 09:14:00,2024-03-16 21:03:00,Flight Duty,Assigned
867,2228,2024-03-16 09:14:00,2024-03-16 21:03:00,Flight Duty,Assigned
273,2228,2024-03-16 09:14:00,2024-03-16 21:03:00,Flight Duty,Assigned
745,2229,2024-04-02 04:53:00,2024-04-02 10:00:00,Standby Duty,Assigned
937,2229,2024-04-02 04:53:00,2024-04-02 10:00:00,Rest,Assigned
736,2230,2024-02-26 02:54:00,2024-02-26 10:13:00,Flight Duty,Assigned
216,2230,2024-02-26 02:54:00,2024-02-26 10:13:00,Flight Duty,Assigned
217,2230,2024-02-26 02:54:00,2024-02-26 10:13:00,Standby Duty,Assigned
236,2230,2024-02-26 02:54:00,2024-02-26 10:13:00,Flight Duty,Assigned
266,2230,2024-02-26 02:54:00,2024-02-26 10:13:00,Rest,Assigned
923,2230,2024-02-26 02:54:00,2024-02-26 10:13:00,Rest,Assigned
283,2231,2024-02-28 19:41:00,2024-02-29 10:07:00,Flight Duty,Assigned
906,2231,2024-02-28 19:41:00,2024-02-29 10:07:00,Standby Duty,Assigned
417,2231,2024-02-28 19:41:00,2024-02-29 10:07:00,Rest,Assigned
904,2231,2024-02-28 19:41:00,2024-02-29 10:07:00,Standby Duty,Assigned
532,2231,2024-02-28 19:41:00,2024-02-29 10:07:00,Rest,Assigned
927,2231,2024-02-28 19:41:00,2024-02-29 10:07:00,Rest,Assigned
119,2232,2024-10-06 04:57:00,2024-10-06 15:35:00,Rest,Assigned
893,2232,2024-10-06 04:57:00,2024-10-06 15:35:00,Standby Duty,Assigned
892,2232,2024-10-06 04:57:00,2024-10-06 15:35:00,Standby Duty,Assigned
716,2232,2024-10-06 04:57:00,2024-10-06 15:35:00,Rest,Assigned
945,2232,2024-10-06 04:57:00,2024-10-06 15:35:00,Rest,Assigned
756,2233,2024-06-07 09:10:00,2024-06-08 00:30:00,Rest,Assigned
665,2233,2024-06-07 09:10:00,2024-06-08 00:30:00,Rest,Assigned
215,2234,2024-11-25 04:20:00,2024-11-25 13:56:00,Standby Duty,Assigned
10,2234,2024-11-25 04:20:00,2024-11-25 13:56:00,Standby Duty,Assigned
985,2234,2024-11-25 04:20:00,2024-11-25 13:56:00,Flight Duty,Assigned
4,2234,2024-11-25 04:20:00,2024-11-25 13:56:00,Flight Duty,Assigned
520,2234,2024-11-25 04:20:00,2024-11-25 13:56:00,Rest,Assigned
103,2234,2024-11-25 04:20:00,2024-11-25 13:56:00,Flight Duty,Assigned
90,2235,2024-09-10 13:00:00,2024-09-11 01:36:00,Rest,Assigned
788,2235,2024-09-10 13:00:00,2024-09-11 01:36:00,Rest,Assigned
355,2235,2024-09-10 13:00:00,2024-09-11 01:36:00,Rest,Assigned
867,2235,2024-09-10 13:00:00,2024-09-11 01:36:00,Rest,Assigned
425,2235,2024-09-10 13:00:00,2024-09-11 01:36:00,Standby Duty,Assigned
609,2236,2024-09-21 20:57:00,2024-09-22 10:41:00,Rest,Assigned
217,2236,2024-09-21 20:57:00,2024-09-22 10:41:00,Rest,Assigned
247,2236,2024-09-21 20:57:00,2024-09-22 10:41:00,Flight Duty,Assigned
28,2236,2024-09-21 20:57:00,2024-09-22 10:41:00,Flight Duty,Assigned
876,2236,2024-09-21 20:57:00,2024-09-22 10:41:00,Flight Duty,Assigned
445,2236,2024-09-21 20:57:00,2024-09-22 10:41:00,Flight Duty,Assigned
13,2237,2024-05-30 04:00:00,2024-05-30 17:28:00,Standby Duty,Assigned
818,2237,2024-05-30 04:00:00,2024-05-30 17:28:00,Rest,Assigned
275,2237,2024-05-30 04:00:00,2024-05-30 17:28:00,Standby Duty,Assigned
688,2237,2024-05-30 04:00:00,2024-05-30 17:28:00,Standby Duty,Assigned
707,2238,2024-01-18 14:32:00,2024-01-18 20:15:00,Flight Duty,Assigned
301,2238,2024-01-18 14:32:00,2024-01-18 20:15:00,Standby Duty,Assigned
222,2238,2024-01-18 14:32:00,2024-01-18 20:15:00,Standby Duty,Assigned
994,2239,2024-02-22 12:24:00,2024-02-22 22:14:00,Flight Duty,Assigned
209,2239,2024-02-22 12:24:00,2024-02-22 22:14:00,Flight Duty,Assigned
91,2239,2024-02-22 12:24:00,2024-02-22 22:14:00,Standby Duty,Assigned
875,2239,2024-02-22 12:24:00,2024-02-22 22:14:00,Standby Duty,Assigned
190,2239,2024-02-22 12:24:00,2024-02-22 22:14:00,Rest,Assigned
690,2239,2024-02-22 12:24:00,2024-02-22 22:14:00,Rest,Assigned
628,2240,2024-08-07 17:27:00,2024-08-08 01:46:00,Rest,Assigned
337,2240,2024-08-07 17:27:00,2024-08-08 01:46:00,Standby Duty,Assigned
727,2240,2024-08-07 17:27:00,2024-08-08 01:46:00,Standby Duty,Assigned
151,2240,2024-08-07 17:27:00,2024-08-08 01:46:00,Flight Duty,Assigned
439,2240,2024-08-07 17:27:00,2024-08-08 01:46:00,Rest,Assigned
214,2240,2024-08-07 17:27:00,2024-08-08 01:46:00,Flight Duty,Assigned
4,2241,2024-01-19 17:23:00,2024-01-20 07:12:00,Standby Duty,Assigned
362,2241,2024-01-19 17:23:00,2024-01-20 07:12:00,Flight Duty,Assigned
668,2241,2024-01-19 17:23:00,2024-01-20 07:12:00,Rest,Assigned
661,2241,2024-01-19 17:23:00,2024-01-20 07:12:00,Rest,Assigned
991,2242,2024-11-30 07:01:00,2024-11-30 16:03:00,Flight Duty,Assigned
317,2242,2024-11-30 07:01:00,2024-11-30 16:03:00,Rest,Assigned
796,2242,2024-11-30 07:01:00,2024-11-30 16:03:00,Standby Duty,Assigned
542,2243,2024-02-18 03:00:00,2024-02-18 13:13:00,Flight Duty,Assigned
681,2243,2024-02-18 03:00:00,2024-02-18 13:13:00,Flight Duty,Assigned
614,2243,2024-02-18 03:00:00,2024-02-18 13:13:00,Flight Duty,Assigned
792,2243,2024-02-18 03:00:00,2024-02-18 13:13:00,Rest,Assigned
27,2244,2024-06-01 18:24:00,2024-06-02 03:57:00,Rest,Assigned
814,2244,2024-06-01 18:24:00,2024-06-02 03:57:00,Flight Duty,Assigned
696,2244,2024-06-01 18:24:00,2024-06-02 03:57:00,Flight Duty,Assigned
620,2244,2024-06-01 18:24:00,2024-06-02 03:57:00,Standby Duty,Assigned
144,2244,2024-06-01 18:24:00,2024-06-02 03:57:00,Standby Duty,Assigned
145,2245,2024-11-26 02:41:00,2024-11-26 11:33:00,Rest,Assigned
499,2245,2024-11-26 02:41:00,2024-11-26 11:33:00,Flight Duty,Assigned
729,2246,2024-12-04 19:44:00,2024-12-05 07:46:00,Rest,Assigned
295,2246,2024-12-04 19:44:00,2024-12-05 07:46:00,Rest,Assigned
348,2246,2024-12-04 19:44:00,2024-12-05 07:46:00,Standby Duty,Assigned
411,2247,2024-03-04 06:02:00,2024-03-04 14:36:00,Flight Duty,Assigned
463,2247,2024-03-04 06:02:00,2024-03-04 14:36:00,Flight Duty,Assigned
951,2247,2024-03-04 06:02:00,2024-03-04 14:36:00,Rest,Assigned
805,2248,2024-09-21 09:22:00,2024-09-21 19:47:00,Rest,Assigned
217,2248,2024-09-21 09:22:00,2024-09-21 19:47:00,Flight Duty,Assigned
1,2248,2024-09-21 09:22:00,2024-09-21 19:47:00,Rest,Assigned
801,2248,2024-09-21 09:22:00,2024-09-21 19:47:00,Flight Duty,Assigned
643,2249,2024-07-25 03:03:00,2024-07-25 12:25:00,Standby Duty,Assigned
227,2249,2024-07-25 03:03:00,2024-07-25 12:25:00,Rest,Assigned
32,2249,2024-07-25 03:03:00,2024-07-25 12:25:00,Rest,Assigned
111,2250,2024-06-18 13:00:00,2024-06-18 20:53:00,Rest,Assigned
622,2250,2024-06-18 13:00:00,2024-06-18 20:53:00,Rest,Assigned
142,2251,2024-12-05 09:27:00,2024-12-05 17:54:00,Standby Duty,Assigned
299,2251,2024-12-05 09:27:00,2024-12-05 17:54:00,Standby Duty,Assigned
837,2251,2024-12-05 09:27:00,2024-12-05 17:54:00,Standby Duty,Assigned
91,2251,2024-12-05 09:27:00,2024-12-05 17:54:00,Rest,Assigned
187,2251,2024-12-05 09:27:00,2024-12-05 17:54:00,Flight Duty,Assigned
900,2252,2024-11-14 04:33:00,2024-11-14 16:08:00,Standby Duty,Assigned
344,2252,2024-11-14 04:33:00,2024-11-14 16:08:00,Flight Duty,Assigned
429,2252,2024-11-14 04:33:00,2024-11-14 16:08:00,Standby Duty,Assigned
435,2252,2024-11-14 04:33:00,2024-11-14 16:08:00,Flight Duty,Assigned
647,2252,2024-11-14 04:33:00,2024-11-14 16:08:00,Standby Duty,Assigned
76,2252,2024-11-14 04:33:00,2024-11-14 16:08:00,Rest,Assigned
198,2253,2024-07-09 05:48:00,2024-07-09 11:16:00,Flight Duty,Assigned
801,2253,2024-07-09 05:48:00,2024-07-09 11:16:00,Flight Duty,Assigned
869,2254,2024-05-12 20:09:00,2024-05-13 03:34:00,Standby Duty,Assigned
840,2254,2024-05-12 20:09:00,2024-05-13 03:34:00,Rest,Assigned
58,2254,2024-05-12 20:09:00,2024-05-13 03:34:00,Flight Duty,Assigned
582,2255,2024-08-02 10:48:00,2024-08-02 19:28:00,Rest,Assigned
880,2255,2024-08-02 10:48:00,2024-08-02 19:28:00,Flight Duty,Assigned
210,2255,2024-08-02 10:48:00,2024-08-02 19:28:00,Flight Duty,Assigned
821,2256,2024-02-21 08:22:00,2024-02-21 19:02:00,Standby Duty,Assigned
227,2256,2024-02-21 08:22:00,2024-02-21 19:02:00,Flight Duty,Assigned
766,2256,2024-02-21 08:22:00,2024-02-21 19:02:00,Rest,Assigned
338,2256,2024-02-21 08:22:00,2024-02-21 19:02:00,Standby Duty,Assigned
730,2256,2024-02-21 08:22:00,2024-02-21 19:02:00,Flight Duty,Assigned
499,2256,2024-02-21 08:22:00,2024-02-21 19:02:00,Flight Duty,Assigned
